"State_Name","Year","Month Code","Division","Region","Deaths"
"Illinois",2018,"2018/01","East North Central","Midwest",242
"Illinois",2018,"2018/02","East North Central","Midwest",208
"Illinois",2018,"2018/03","East North Central","Midwest",239
"Illinois",2018,"2018/04","East North Central","Midwest",234
"Illinois",2018,"2018/05","East North Central","Midwest",232
"Illinois",2018,"2018/06","East North Central","Midwest",209
"Illinois",2018,"2018/07","East North Central","Midwest",246
"Illinois",2018,"2018/08","East North Central","Midwest",205
"Illinois",2018,"2018/09","East North Central","Midwest",220
"Illinois",2018,"2018/10","East North Central","Midwest",247
"Illinois",2018,"2018/11","East North Central","Midwest",194
"Illinois",2018,"2018/12","East North Central","Midwest",246
"Illinois",2019,"2019/01","East North Central","Midwest",193
"Illinois",2019,"2019/02","East North Central","Midwest",178
"Illinois",2019,"2019/03","East North Central","Midwest",209
"Illinois",2019,"2019/04","East North Central","Midwest",200
"Illinois",2019,"2019/05","East North Central","Midwest",266
"Illinois",2019,"2019/06","East North Central","Midwest",224
"Illinois",2019,"2019/07","East North Central","Midwest",232
"Illinois",2019,"2019/08","East North Central","Midwest",258
"Illinois",2019,"2019/09","East North Central","Midwest",256
"Illinois",2019,"2019/10","East North Central","Midwest",232
"Illinois",2019,"2019/11","East North Central","Midwest",255
"Illinois",2019,"2019/12","East North Central","Midwest",287
"Indiana",2014,"2014/01","East North Central","Midwest",91
"Indiana",2014,"2014/02","East North Central","Midwest",103
"Indiana",2014,"2014/03","East North Central","Midwest",82
"Indiana",2014,"2014/04","East North Central","Midwest",87
"Indiana",2014,"2014/05","East North Central","Midwest",100
"Indiana",2014,"2014/06","East North Central","Midwest",98
"Indiana",2014,"2014/07","East North Central","Midwest",91
"Indiana",2014,"2014/08","East North Central","Midwest",100
"Indiana",2014,"2014/09","East North Central","Midwest",118
"Indiana",2014,"2014/10","East North Central","Midwest",114
"Indiana",2014,"2014/11","East North Central","Midwest",94
"Indiana",2014,"2014/12","East North Central","Midwest",95
"Indiana",2015,"2015/01","East North Central","Midwest",102
"Indiana",2015,"2015/02","East North Central","Midwest",85
"Indiana",2015,"2015/03","East North Central","Midwest",124
"Indiana",2015,"2015/04","East North Central","Midwest",101
"Indiana",2015,"2015/05","East North Central","Midwest",91
"Indiana",2015,"2015/06","East North Central","Midwest",113
"Indiana",2015,"2015/07","East North Central","Midwest",80
"Indiana",2015,"2015/08","East North Central","Midwest",117
"Indiana",2015,"2015/09","East North Central","Midwest",113
"Indiana",2015,"2015/10","East North Central","Midwest",110
"Indiana",2015,"2015/11","East North Central","Midwest",101
"Indiana",2015,"2015/12","East North Central","Midwest",109
"Indiana",2016,"2016/01","East North Central","Midwest",98
"Indiana",2016,"2016/02","East North Central","Midwest",120
"Indiana",2016,"2016/03","East North Central","Midwest",129
"Indiana",2016,"2016/04","East North Central","Midwest",125
"Indiana",2016,"2016/05","East North Central","Midwest",129
"Indiana",2016,"2016/06","East North Central","Midwest",144
"Indiana",2016,"2016/07","East North Central","Midwest",112
"Indiana",2016,"2016/08","East North Central","Midwest",148
"Indiana",2016,"2016/09","East North Central","Midwest",127
"Indiana",2016,"2016/10","East North Central","Midwest",118
"Indiana",2016,"2016/11","East North Central","Midwest",134
"Indiana",2016,"2016/12","East North Central","Midwest",142
"Indiana",2017,"2017/01","East North Central","Midwest",168
"Indiana",2017,"2017/02","East North Central","Midwest",172
"Indiana",2017,"2017/03","East North Central","Midwest",167
"Indiana",2017,"2017/04","East North Central","Midwest",158
"Indiana",2017,"2017/05","East North Central","Midwest",144
"Indiana",2017,"2017/06","East North Central","Midwest",144
"Indiana",2017,"2017/07","East North Central","Midwest",161
"Indiana",2017,"2017/08","East North Central","Midwest",142
"Indiana",2017,"2017/09","East North Central","Midwest",162
"Indiana",2017,"2017/10","East North Central","Midwest",158
"Indiana",2017,"2017/11","East North Central","Midwest",151
"Indiana",2017,"2017/12","East North Central","Midwest",125
"Indiana",2018,"2018/01","East North Central","Midwest",139
"Indiana",2018,"2018/02","East North Central","Midwest",126
"Indiana",2018,"2018/03","East North Central","Midwest",147
"Indiana",2018,"2018/04","East North Central","Midwest",143
"Indiana",2018,"2018/05","East North Central","Midwest",124
"Indiana",2018,"2018/06","East North Central","Midwest",139
"Indiana",2018,"2018/07","East North Central","Midwest",145
"Indiana",2018,"2018/08","East North Central","Midwest",133
"Indiana",2018,"2018/09","East North Central","Midwest",130
"Indiana",2018,"2018/10","East North Central","Midwest",153
"Indiana",2018,"2018/11","East North Central","Midwest",122
"Indiana",2018,"2018/12","East North Central","Midwest",128
"Indiana",2019,"2019/01","East North Central","Midwest",119
"Indiana",2019,"2019/02","East North Central","Midwest",123
"Indiana",2019,"2019/03","East North Central","Midwest",167
"Indiana",2019,"2019/04","East North Central","Midwest",135
"Indiana",2019,"2019/05","East North Central","Midwest",145
"Indiana",2019,"2019/06","East North Central","Midwest",132
"Indiana",2019,"2019/07","East North Central","Midwest",151
"Indiana",2019,"2019/08","East North Central","Midwest",135
"Indiana",2019,"2019/09","East North Central","Midwest",138
"Indiana",2019,"2019/10","East North Central","Midwest",171
"Indiana",2019,"2019/11","East North Central","Midwest",136
"Indiana",2019,"2019/12","East North Central","Midwest",148
"Iowa",2014,"2014/01","West North Central","Midwest",18
"Iowa",2014,"2014/02","West North Central","Midwest",24
"Iowa",2014,"2014/03","West North Central","Midwest",23
"Iowa",2014,"2014/04","West North Central","Midwest",30
"Iowa",2014,"2014/05","West North Central","Midwest",21
"Iowa",2014,"2014/06","West North Central","Midwest",15
"Iowa",2014,"2014/07","West North Central","Midwest",14
"Iowa",2014,"2014/08","West North Central","Midwest",25
"Iowa",2014,"2014/09","West North Central","Midwest",16
"Iowa",2014,"2014/10","West North Central","Midwest",22
"Iowa",2014,"2014/11","West North Central","Midwest",20
"Iowa",2014,"2014/12","West North Central","Midwest",36
"Iowa",2015,"2015/01","West North Central","Midwest",19
"Iowa",2015,"2015/02","West North Central","Midwest",24
"Iowa",2015,"2015/03","West North Central","Midwest",24
"Iowa",2015,"2015/04","West North Central","Midwest",29
"Iowa",2015,"2015/05","West North Central","Midwest",34
"Iowa",2015,"2015/06","West North Central","Midwest",27
"Iowa",2015,"2015/07","West North Central","Midwest",29
"Iowa",2015,"2015/08","West North Central","Midwest",21
"Iowa",2015,"2015/09","West North Central","Midwest",29
"Iowa",2015,"2015/10","West North Central","Midwest",20
"Iowa",2015,"2015/11","West North Central","Midwest",22
"Iowa",2015,"2015/12","West North Central","Midwest",31
"Iowa",2016,"2016/01","West North Central","Midwest",22
"Iowa",2016,"2016/02","West North Central","Midwest",25
"Iowa",2016,"2016/03","West North Central","Midwest",26
"Iowa",2016,"2016/04","West North Central","Midwest",29
"Iowa",2016,"2016/05","West North Central","Midwest",37
"Iowa",2016,"2016/06","West North Central","Midwest",20
"Iowa",2016,"2016/07","West North Central","Midwest",20
"Iowa",2016,"2016/08","West North Central","Midwest",29
"Iowa",2016,"2016/09","West North Central","Midwest",27
"Iowa",2016,"2016/10","West North Central","Midwest",26
"Iowa",2016,"2016/11","West North Central","Midwest",29
"Iowa",2016,"2016/12","West North Central","Midwest",24
"Iowa",2017,"2017/01","West North Central","Midwest",36
"Iowa",2017,"2017/02","West North Central","Midwest",32
"Iowa",2017,"2017/03","West North Central","Midwest",30
"Iowa",2017,"2017/04","West North Central","Midwest",23
"Iowa",2017,"2017/05","West North Central","Midwest",34
"Iowa",2017,"2017/06","West North Central","Midwest",31
"Iowa",2017,"2017/07","West North Central","Midwest",22
"Iowa",2017,"2017/08","West North Central","Midwest",31
"Iowa",2017,"2017/09","West North Central","Midwest",23
"Iowa",2017,"2017/10","West North Central","Midwest",30
"Iowa",2017,"2017/11","West North Central","Midwest",26
"Iowa",2017,"2017/12","West North Central","Midwest",23
"Iowa",2018,"2018/01","West North Central","Midwest",26
"Iowa",2018,"2018/02","West North Central","Midwest",26
"Iowa",2018,"2018/03","West North Central","Midwest",24
"Iowa",2018,"2018/04","West North Central","Midwest",20
"Iowa",2018,"2018/05","West North Central","Midwest",26
"Iowa",2018,"2018/06","West North Central","Midwest",27
"Iowa",2018,"2018/07","West North Central","Midwest",22
"Iowa",2018,"2018/08","West North Central","Midwest",22
"Iowa",2018,"2018/09","West North Central","Midwest",27
"Iowa",2018,"2018/10","West North Central","Midwest",22
"Iowa",2018,"2018/11","West North Central","Midwest",21
"Iowa",2018,"2018/12","West North Central","Midwest",24
"Iowa",2019,"2019/01","West North Central","Midwest",30
"Iowa",2019,"2019/02","West North Central","Midwest",25
"Iowa",2019,"2019/03","West North Central","Midwest",26
"Iowa",2019,"2019/04","West North Central","Midwest",28
"Iowa",2019,"2019/05","West North Central","Midwest",26
"Iowa",2019,"2019/06","West North Central","Midwest",19
"Iowa",2019,"2019/07","West North Central","Midwest",37
"Iowa",2019,"2019/08","West North Central","Midwest",28
"Iowa",2019,"2019/09","West North Central","Midwest",38
"Iowa",2019,"2019/10","West North Central","Midwest",27
"Iowa",2019,"2019/11","West North Central","Midwest",30
"Iowa",2019,"2019/12","West North Central","Midwest",39
"Kansas",2014,"2014/01","West North Central","Midwest",38
"Kansas",2014,"2014/02","West North Central","Midwest",28
"Kansas",2014,"2014/03","West North Central","Midwest",18
"Kansas",2014,"2014/04","West North Central","Midwest",26
"Kansas",2014,"2014/05","West North Central","Midwest",25
"Kansas",2014,"2014/06","West North Central","Midwest",30
"Kansas",2014,"2014/07","West North Central","Midwest",30
"Kansas",2014,"2014/08","West North Central","Midwest",26
"Kansas",2014,"2014/09","West North Central","Midwest",32
"Kansas",2014,"2014/10","West North Central","Midwest",25
"Kansas",2014,"2014/11","West North Central","Midwest",24
"Kansas",2014,"2014/12","West North Central","Midwest",30
"Kansas",2015,"2015/01","West North Central","Midwest",31
"Kansas",2015,"2015/02","West North Central","Midwest",26
"Kansas",2015,"2015/03","West North Central","Midwest",31
"Kansas",2015,"2015/04","West North Central","Midwest",34
"Kansas",2015,"2015/05","West North Central","Midwest",30
"Kansas",2015,"2015/06","West North Central","Midwest",22
"Kansas",2015,"2015/07","West North Central","Midwest",27
"Kansas",2015,"2015/08","West North Central","Midwest",34
"Kansas",2015,"2015/09","West North Central","Midwest",27
"Kansas",2015,"2015/10","West North Central","Midwest",24
"Kansas",2015,"2015/11","West North Central","Midwest",18
"Kansas",2015,"2015/12","West North Central","Midwest",25
"Kansas",2016,"2016/01","West North Central","Midwest",19
"Kansas",2016,"2016/02","West North Central","Midwest",25
"Kansas",2016,"2016/03","West North Central","Midwest",30
"Kansas",2016,"2016/04","West North Central","Midwest",33
"Kansas",2016,"2016/05","West North Central","Midwest",22
"Kansas",2016,"2016/06","West North Central","Midwest",36
"Kansas",2016,"2016/07","West North Central","Midwest",25
"Kansas",2016,"2016/08","West North Central","Midwest",31
"Kansas",2016,"2016/09","West North Central","Midwest",25
"Kansas",2016,"2016/10","West North Central","Midwest",23
"Kansas",2016,"2016/11","West North Central","Midwest",20
"Kansas",2016,"2016/12","West North Central","Midwest",24
"Kansas",2017,"2017/01","West North Central","Midwest",34
"Kansas",2017,"2017/02","West North Central","Midwest",24
"Kansas",2017,"2017/03","West North Central","Midwest",30
"Kansas",2017,"2017/04","West North Central","Midwest",26
"Kansas",2017,"2017/05","West North Central","Midwest",22
"Kansas",2017,"2017/06","West North Central","Midwest",20
"Kansas",2017,"2017/07","West North Central","Midwest",35
"Kansas",2017,"2017/08","West North Central","Midwest",22
"Kansas",2017,"2017/09","West North Central","Midwest",30
"Kansas",2017,"2017/10","West North Central","Midwest",37
"Kansas",2017,"2017/11","West North Central","Midwest",20
"Kansas",2017,"2017/12","West North Central","Midwest",33
"Kansas",2018,"2018/01","West North Central","Midwest",30
"Kansas",2018,"2018/02","West North Central","Midwest",24
"Kansas",2018,"2018/03","West North Central","Midwest",27
"Kansas",2018,"2018/04","West North Central","Midwest",28
"Kansas",2018,"2018/05","West North Central","Midwest",29
"Kansas",2018,"2018/06","West North Central","Midwest",37
"Kansas",2018,"2018/07","West North Central","Midwest",39
"Kansas",2018,"2018/08","West North Central","Midwest",31
"Kansas",2018,"2018/09","West North Central","Midwest",27
"Kansas",2018,"2018/10","West North Central","Midwest",28
"Kansas",2018,"2018/11","West North Central","Midwest",20
"Kansas",2018,"2018/12","West North Central","Midwest",25
"Kansas",2019,"2019/01","West North Central","Midwest",38
"Kansas",2019,"2019/02","West North Central","Midwest",39
"Kansas",2019,"2019/03","West North Central","Midwest",34
"Kansas",2019,"2019/04","West North Central","Midwest",38
"Kansas",2019,"2019/05","West North Central","Midwest",37
"Kansas",2019,"2019/06","West North Central","Midwest",41
"Kansas",2019,"2019/07","West North Central","Midwest",37
"Kansas",2019,"2019/08","West North Central","Midwest",30
"Kansas",2019,"2019/09","West North Central","Midwest",33
"Kansas",2019,"2019/10","West North Central","Midwest",18
"Kansas",2019,"2019/11","West North Central","Midwest",32
"Kansas",2019,"2019/12","West North Central","Midwest",26
"Kentucky",2014,"2014/01","East South Central","South",88
"Kentucky",2014,"2014/02","East South Central","South",103
"Kentucky",2014,"2014/03","East South Central","South",90
"Kentucky",2014,"2014/04","East South Central","South",67
"Kentucky",2014,"2014/05","East South Central","South",84
"Kentucky",2014,"2014/06","East South Central","South",67
"Kentucky",2014,"2014/07","East South Central","South",83
"Kentucky",2014,"2014/08","East South Central","South",102
"Kentucky",2014,"2014/09","East South Central","South",75
"Kentucky",2014,"2014/10","East South Central","South",120
"Kentucky",2014,"2014/11","East South Central","South",92
"Kentucky",2014,"2014/12","East South Central","South",106
"Kentucky",2015,"2015/01","East South Central","South",98
"Kentucky",2015,"2015/02","East South Central","South",122
"Kentucky",2015,"2015/03","East South Central","South",124
"Kentucky",2015,"2015/04","East South Central","South",92
"Kentucky",2015,"2015/05","East South Central","South",101
"Kentucky",2015,"2015/06","East South Central","South",85
"Kentucky",2015,"2015/07","East South Central","South",103
"Kentucky",2015,"2015/08","East South Central","South",101
"Kentucky",2015,"2015/09","East South Central","South",106
"Kentucky",2015,"2015/10","East South Central","South",107
"Kentucky",2015,"2015/11","East South Central","South",116
"Kentucky",2015,"2015/12","East South Central","South",118
"Kentucky",2016,"2016/01","East South Central","South",110
"Kentucky",2016,"2016/02","East South Central","South",92
"Kentucky",2016,"2016/03","East South Central","South",145
"Kentucky",2016,"2016/04","East South Central","South",131
"Kentucky",2016,"2016/05","East South Central","South",127
"Kentucky",2016,"2016/06","East South Central","South",125
"Kentucky",2016,"2016/07","East South Central","South",94
"Kentucky",2016,"2016/08","East South Central","South",125
"Kentucky",2016,"2016/09","East South Central","South",103
"Kentucky",2016,"2016/10","East South Central","South",113
"Kentucky",2016,"2016/11","East South Central","South",93
"Kentucky",2016,"2016/12","East South Central","South",161
"Kentucky",2017,"2017/01","East South Central","South",149
"Kentucky",2017,"2017/02","East South Central","South",162
"Kentucky",2017,"2017/03","East South Central","South",157
"Kentucky",2017,"2017/04","East South Central","South",152
"Kentucky",2017,"2017/05","East South Central","South",130
"Kentucky",2017,"2017/06","East South Central","South",109
"Kentucky",2017,"2017/07","East South Central","South",108
"Kentucky",2017,"2017/08","East South Central","South",125
"Kentucky",2017,"2017/09","East South Central","South",103
"Kentucky",2017,"2017/10","East South Central","South",106
"Kentucky",2017,"2017/11","East South Central","South",128
"Kentucky",2017,"2017/12","East South Central","South",137
"Kentucky",2018,"2018/01","East South Central","South",110
"Kentucky",2018,"2018/02","East South Central","South",119
"Kentucky",2018,"2018/03","East South Central","South",103
"Kentucky",2018,"2018/04","East South Central","South",122
"Kentucky",2018,"2018/05","East South Central","South",91
"Kentucky",2018,"2018/06","East South Central","South",108
"Kentucky",2018,"2018/07","East South Central","South",111
"Kentucky",2018,"2018/08","East South Central","South",129
"Kentucky",2018,"2018/09","East South Central","South",108
"Kentucky",2018,"2018/10","East South Central","South",113
"Kentucky",2018,"2018/11","East South Central","South",106
"Kentucky",2018,"2018/12","East South Central","South",95
"Kentucky",2019,"2019/01","East South Central","South",111
"Kentucky",2019,"2019/02","East South Central","South",106
"Kentucky",2019,"2019/03","East South Central","South",127
"Kentucky",2019,"2019/04","East South Central","South",126
"Kentucky",2019,"2019/05","East South Central","South",104
"Kentucky",2019,"2019/06","East South Central","South",102
"Kentucky",2019,"2019/07","East South Central","South",109
"Kentucky",2019,"2019/08","East South Central","South",89
"Kentucky",2019,"2019/09","East South Central","South",103
"Kentucky",2019,"2019/10","East South Central","South",130
"Kentucky",2019,"2019/11","East South Central","South",126
"Kentucky",2019,"2019/12","East South Central","South",147
"Louisiana",2014,"2014/01","West South Central","South",68
"Louisiana",2014,"2014/02","West South Central","South",65
"Louisiana",2014,"2014/03","West South Central","South",85
"Louisiana",2014,"2014/04","West South Central","South",63
"Louisiana",2014,"2014/05","West South Central","South",65
"Louisiana",2014,"2014/06","West South Central","South",61
"Louisiana",2014,"2014/07","West South Central","South",53
"Louisiana",2014,"2014/08","West South Central","South",62
"Louisiana",2014,"2014/09","West South Central","South",58
"Louisiana",2014,"2014/10","West South Central","South",65
"Louisiana",2014,"2014/11","West South Central","South",66
"Louisiana",2014,"2014/12","West South Central","South",66
"Louisiana",2015,"2015/01","West South Central","South",62
"Louisiana",2015,"2015/02","West South Central","South",72
"Louisiana",2015,"2015/03","West South Central","South",80
"Louisiana",2015,"2015/04","West South Central","South",75
"Louisiana",2015,"2015/05","West South Central","South",76
"Louisiana",2015,"2015/06","West South Central","South",67
"Louisiana",2015,"2015/07","West South Central","South",72
"Louisiana",2015,"2015/08","West South Central","South",60
"Louisiana",2015,"2015/09","West South Central","South",69
"Louisiana",2015,"2015/10","West South Central","South",57
"Louisiana",2015,"2015/11","West South Central","South",81
"Louisiana",2015,"2015/12","West South Central","South",91
"Louisiana",2016,"2016/01","West South Central","South",77
"Louisiana",2016,"2016/02","West South Central","South",80
"Louisiana",2016,"2016/03","West South Central","South",82
"Louisiana",2016,"2016/04","West South Central","South",72
"Louisiana",2016,"2016/05","West South Central","South",84
"Louisiana",2016,"2016/06","West South Central","South",108
"Louisiana",2016,"2016/07","West South Central","South",97
"Louisiana",2016,"2016/08","West South Central","South",77
"Louisiana",2016,"2016/09","West South Central","South",89
"Louisiana",2016,"2016/10","West South Central","South",80
"Louisiana",2016,"2016/11","West South Central","South",71
"Louisiana",2016,"2016/12","West South Central","South",79
"Louisiana",2017,"2017/01","West South Central","South",93
"Louisiana",2017,"2017/02","West South Central","South",79
"Louisiana",2017,"2017/03","West South Central","South",85
"Louisiana",2017,"2017/04","West South Central","South",90
"Louisiana",2017,"2017/05","West South Central","South",80
"Louisiana",2017,"2017/06","West South Central","South",91
"Louisiana",2017,"2017/07","West South Central","South",88
"Louisiana",2017,"2017/08","West South Central","South",93
"Louisiana",2017,"2017/09","West South Central","South",80
"Louisiana",2017,"2017/10","West South Central","South",87
"Louisiana",2017,"2017/11","West South Central","South",124
"Louisiana",2017,"2017/12","West South Central","South",118
"Louisiana",2018,"2018/01","West South Central","South",100
"Louisiana",2018,"2018/02","West South Central","South",98
"Louisiana",2018,"2018/03","West South Central","South",117
"Louisiana",2018,"2018/04","West South Central","South",97
"Louisiana",2018,"2018/05","West South Central","South",101
"Louisiana",2018,"2018/06","West South Central","South",94
"Louisiana",2018,"2018/07","West South Central","South",83
"Louisiana",2018,"2018/08","West South Central","South",81
"Louisiana",2018,"2018/09","West South Central","South",90
"Louisiana",2018,"2018/10","West South Central","South",85
"Louisiana",2018,"2018/11","West South Central","South",92
"Louisiana",2018,"2018/12","West South Central","South",102
"Louisiana",2019,"2019/01","West South Central","South",95
"Louisiana",2019,"2019/02","West South Central","South",90
"Louisiana",2019,"2019/03","West South Central","South",89
"Louisiana",2019,"2019/04","West South Central","South",89
"Louisiana",2019,"2019/05","West South Central","South",106
"Louisiana",2019,"2019/06","West South Central","South",92
"Louisiana",2019,"2019/07","West South Central","South",91
"Louisiana",2019,"2019/08","West South Central","South",116
"Louisiana",2019,"2019/09","West South Central","South",106
"Louisiana",2019,"2019/10","West South Central","South",141
"Louisiana",2019,"2019/11","West South Central","South",132
"Louisiana",2019,"2019/12","West South Central","South",120
"Maine",2014,"2014/01","New England","Northeast",16
"Maine",2014,"2014/02","New England","Northeast",17
"Maine",2014,"2014/03","New England","Northeast",14
"Maine",2014,"2014/04","New England","Northeast",13
"Maine",2014,"2014/05","New England","Northeast",20
"Maine",2014,"2014/06","New England","Northeast",19
"Maine",2014,"2014/07","New England","Northeast",16
"Maine",2014,"2014/08","New England","Northeast",23
"Maine",2014,"2014/09","New England","Northeast",18
"Maine",2014,"2014/10","New England","Northeast",20
"Maine",2014,"2014/11","New England","Northeast",19
"Maine",2014,"2014/12","New England","Northeast",21
"Maine",2015,"2015/01","New England","Northeast",15
"Maine",2015,"2015/02","New England","Northeast",22
"Maine",2015,"2015/03","New England","Northeast",28
"Maine",2015,"2015/04","New England","Northeast",27
"Maine",2015,"2015/05","New England","Northeast",17
"Maine",2015,"2015/06","New England","Northeast",19
"Maine",2015,"2015/07","New England","Northeast",26
"Maine",2015,"2015/08","New England","Northeast",18
"Maine",2015,"2015/09","New England","Northeast",30
"Maine",2015,"2015/10","New England","Northeast",24
"Maine",2015,"2015/11","New England","Northeast",25
"Maine",2015,"2015/12","New England","Northeast",18
"Maine",2016,"2016/01","New England","Northeast",18
"Maine",2016,"2016/02","New England","Northeast",23
"Maine",2016,"2016/03","New England","Northeast",32
"Maine",2016,"2016/04","New England","Northeast",33
"Maine",2016,"2016/05","New England","Northeast",29
"Maine",2016,"2016/06","New England","Northeast",44
"Maine",2016,"2016/07","New England","Northeast",36
"Maine",2016,"2016/08","New England","Northeast",28
"Maine",2016,"2016/09","New England","Northeast",28
"Maine",2016,"2016/10","New England","Northeast",18
"Maine",2016,"2016/11","New England","Northeast",29
"Maine",2016,"2016/12","New England","Northeast",35
"Maine",2017,"2017/01","New England","Northeast",28
"Maine",2017,"2017/02","New England","Northeast",20
"Maine",2017,"2017/03","New England","Northeast",34
"Maine",2017,"2017/04","New England","Northeast",45
"Maine",2017,"2017/05","New England","Northeast",29
"Maine",2017,"2017/06","New England","Northeast",33
"Maine",2017,"2017/07","New England","Northeast",36
"Maine",2017,"2017/08","New England","Northeast",39
"Maine",2017,"2017/09","New England","Northeast",40
"Maine",2017,"2017/10","New England","Northeast",38
"Maine",2017,"2017/11","New England","Northeast",35
"Maine",2017,"2017/12","New England","Northeast",47
"Maine",2018,"2018/01","New England","Northeast",27
"Maine",2018,"2018/02","New England","Northeast",27
"Maine",2018,"2018/03","New England","Northeast",38
"Maine",2018,"2018/04","New England","Northeast",38
"Maine",2018,"2018/05","New England","Northeast",22
"Maine",2018,"2018/06","New England","Northeast",31
"Maine",2018,"2018/07","New England","Northeast",38
"Maine",2018,"2018/08","New England","Northeast",31
"Maine",2018,"2018/09","New England","Northeast",24
"Maine",2018,"2018/10","New England","Northeast",23
"Maine",2018,"2018/11","New England","Northeast",30
"Maine",2018,"2018/12","New England","Northeast",16
"Maine",2019,"2019/01","New England","Northeast",17
"Maine",2019,"2019/02","New England","Northeast",29
"Maine",2019,"2019/03","New England","Northeast",28
"Maine",2019,"2019/04","New England","Northeast",30
"Maine",2019,"2019/05","New England","Northeast",32
"Maine",2019,"2019/06","New England","Northeast",38
"Maine",2019,"2019/07","New England","Northeast",31
"Maine",2019,"2019/08","New England","Northeast",41
"Maine",2019,"2019/09","New England","Northeast",27
"Maine",2019,"2019/10","New England","Northeast",48
"Maine",2019,"2019/11","New England","Northeast",26
"Maine",2019,"2019/12","New England","Northeast",24
"Maryland",2014,"2014/01","South Atlantic","South",100
"Maryland",2014,"2014/02","South Atlantic","South",76
"Maryland",2014,"2014/03","South Atlantic","South",88
"Maryland",2014,"2014/04","South Atlantic","South",78
"Maryland",2014,"2014/05","South Atlantic","South",87
"Maryland",2014,"2014/06","South Atlantic","South",102
"Maryland",2014,"2014/07","South Atlantic","South",115
"Maryland",2014,"2014/08","South Atlantic","South",67
"Maryland",2014,"2014/09","South Atlantic","South",72
"Maryland",2014,"2014/10","South Atlantic","South",93
"Maryland",2014,"2014/11","South Atlantic","South",86
"Maryland",2014,"2014/12","South Atlantic","South",106
"Maryland",2015,"2015/01","South Atlantic","South",124
"Maryland",2015,"2015/02","South Atlantic","South",104
"Maryland",2015,"2015/03","South Atlantic","South",99
"Maryland",2015,"2015/04","South Atlantic","South",71
"Maryland",2015,"2015/05","South Atlantic","South",107
"Maryland",2015,"2015/06","South Atlantic","South",101
"Maryland",2015,"2015/07","South Atlantic","South",113
"Maryland",2015,"2015/08","South Atlantic","South",91
"Maryland",2015,"2015/09","South Atlantic","South",103
"Maryland",2015,"2015/10","South Atlantic","South",127
"Maryland",2015,"2015/11","South Atlantic","South",111
"Maryland",2015,"2015/12","South Atlantic","South",134
"Maryland",2016,"2016/01","South Atlantic","South",102
"Maryland",2016,"2016/02","South Atlantic","South",142
"Maryland",2016,"2016/03","South Atlantic","South",153
"Maryland",2016,"2016/04","South Atlantic","South",167
"Maryland",2016,"2016/05","South Atlantic","South",204
"Maryland",2016,"2016/06","South Atlantic","South",200
"Maryland",2016,"2016/07","South Atlantic","South",189
"Maryland",2016,"2016/08","South Atlantic","South",184
"Maryland",2016,"2016/09","South Atlantic","South",167
"Maryland",2016,"2016/10","South Atlantic","South",161
"Maryland",2016,"2016/11","South Atlantic","South",164
"Maryland",2016,"2016/12","South Atlantic","South",211
"Maryland",2017,"2017/01","South Atlantic","South",207
"Maryland",2017,"2017/02","South Atlantic","South",146
"Maryland",2017,"2017/03","South Atlantic","South",185
"Maryland",2017,"2017/04","South Atlantic","South",211
"Maryland",2017,"2017/05","South Atlantic","South",204
"Maryland",2017,"2017/06","South Atlantic","South",197
"Maryland",2017,"2017/07","South Atlantic","South",175
"Maryland",2017,"2017/08","South Atlantic","South",177
"Maryland",2017,"2017/09","South Atlantic","South",185
"Maryland",2017,"2017/10","South Atlantic","South",171
"Maryland",2017,"2017/11","South Atlantic","South",178
"Maryland",2017,"2017/12","South Atlantic","South",211
"Maryland",2018,"2018/01","South Atlantic","South",207
"Maryland",2018,"2018/02","South Atlantic","South",223
"Maryland",2018,"2018/03","South Atlantic","South",220
"Maryland",2018,"2018/04","South Atlantic","South",204
"Maryland",2018,"2018/05","South Atlantic","South",218
"Maryland",2018,"2018/06","South Atlantic","South",218
"Maryland",2018,"2018/07","South Atlantic","South",174
"Maryland",2018,"2018/08","South Atlantic","South",164
"Maryland",2018,"2018/09","South Atlantic","South",166
"Maryland",2018,"2018/10","South Atlantic","South",168
"Maryland",2018,"2018/11","South Atlantic","South",172
"Maryland",2018,"2018/12","South Atlantic","South",190
"Maryland",2019,"2019/01","South Atlantic","South",222
"Maryland",2019,"2019/02","South Atlantic","South",182
"Maryland",2019,"2019/03","South Atlantic","South",216
"Maryland",2019,"2019/04","South Atlantic","South",205
"Maryland",2019,"2019/05","South Atlantic","South",187
"Maryland",2019,"2019/06","South Atlantic","South",192
"Maryland",2019,"2019/07","South Atlantic","South",198
"Maryland",2019,"2019/08","South Atlantic","South",217
"Maryland",2019,"2019/09","South Atlantic","South",187
"Maryland",2019,"2019/10","South Atlantic","South",190
"Maryland",2019,"2019/11","South Atlantic","South",194
"Maryland",2019,"2019/12","South Atlantic","South",179
"Massachusetts",2014,"2014/01","New England","Northeast",111
"Massachusetts",2014,"2014/02","New England","Northeast",150
"Massachusetts",2014,"2014/03","New England","Northeast",121
"Massachusetts",2014,"2014/04","New England","Northeast",90
"Massachusetts",2014,"2014/05","New England","Northeast",114
"Massachusetts",2014,"2014/06","New England","Northeast",107
"Massachusetts",2014,"2014/07","New England","Northeast",84
"Massachusetts",2014,"2014/08","New England","Northeast",117
"Massachusetts",2014,"2014/09","New England","Northeast",103
"Massachusetts",2014,"2014/10","New England","Northeast",111
