location,pred_timestamp,truth,error,pred,percent_error,month_out
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,2
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,3
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,4
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,5
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,6
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,7
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,8
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,9
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,10
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,11
New Mexico,2016-11-01,48.0,3.0,45.0,6.25,12
New Mexico,2016-12-01,39.0,5.0,34.0,12.82051282051282,1
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,2
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,3
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,4
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,5
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,6
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,7
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,8
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,9
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,10
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,11
New Mexico,2016-12-01,39.0,-3.0,42.0,7.6923076923076925,12
New Mexico,2016-12-01,39.0,-2.0,41.0,5.128205128205128,13
New Mexico,2017-01-01,45.0,4.0,41.0,8.88888888888889,1
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,2
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,3
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,4
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,5
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,6
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,7
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,8
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,9
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,10
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,11
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,12
New Mexico,2017-01-01,45.0,-1.0,46.0,2.2222222222222223,13
New Mexico,2017-01-01,45.0,-2.0,47.0,4.444444444444445,14
New Mexico,2017-02-01,38.0,5.0,33.0,13.157894736842104,1
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,2
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,3
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,4
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,5
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,6
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,7
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,8
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,9
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,10
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,11
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,12
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,13
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,14
New Mexico,2017-02-01,38.0,1.0,37.0,2.631578947368421,15
New Mexico,2017-03-01,48.0,-2.0,50.0,4.166666666666666,1
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,2
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,3
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,4
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,5
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,6
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,7
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,8
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,9
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,10
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,11
New Mexico,2017-03-01,48.0,-7.0,55.0,14.583333333333334,12
New Mexico,2017-03-01,48.0,-4.0,52.0,8.333333333333332,13
New Mexico,2017-03-01,48.0,-4.0,52.0,8.333333333333332,14
New Mexico,2017-03-01,48.0,-4.0,52.0,8.333333333333332,15
New Mexico,2017-04-01,45.0,-1.0,46.0,2.2222222222222223,1
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,2
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,3
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,4
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,5
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,6
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,7
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,8
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,9
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,10
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,11
New Mexico,2017-04-01,45.0,1.0,44.0,2.2222222222222223,12
New Mexico,2017-04-01,45.0,2.0,43.0,4.444444444444445,13
New Mexico,2017-04-01,45.0,-1.0,46.0,2.2222222222222223,14
New Mexico,2017-04-01,45.0,-1.0,46.0,2.2222222222222223,15
New Mexico,2017-05-01,45.0,-3.0,48.0,6.666666666666667,1
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,2
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,3
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,4
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,5
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,6
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,7
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,8
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,9
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,10
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,11
New Mexico,2017-05-01,45.0,-2.0,47.0,4.444444444444445,12
New Mexico,2017-05-01,45.0,1.0,44.0,2.2222222222222223,13
New Mexico,2017-05-01,45.0,0.0,45.0,0.0,14
New Mexico,2017-05-01,45.0,0.0,45.0,0.0,15
New Mexico,2017-06-01,38.0,-3.0,41.0,7.894736842105263,1
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,2
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,3
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,4
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,5
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,6
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,7
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,8
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,9
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,10
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,11
New Mexico,2017-06-01,38.0,0.0,38.0,0.0,12
New Mexico,2017-06-01,38.0,2.0,36.0,5.263157894736842,13
New Mexico,2017-06-01,38.0,-1.0,39.0,2.631578947368421,14
New Mexico,2017-06-01,38.0,-1.0,39.0,2.631578947368421,15
New Mexico,2017-07-01,56.0,-2.0,58.0,3.571428571428571,1
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,2
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,3
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,4
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,5
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,6
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,7
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,8
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,9
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,10
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,11
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,12
New Mexico,2017-07-01,56.0,1.0,55.0,1.7857142857142856,13
New Mexico,2017-07-01,56.0,-1.0,57.0,1.7857142857142856,14
New Mexico,2017-07-01,56.0,-1.0,57.0,1.7857142857142856,15
New Mexico,2017-08-01,32.0,-4.0,36.0,12.5,1
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,2
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,3
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,4
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,5
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,6
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,7
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,8
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,9
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,10
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,11
New Mexico,2017-08-01,32.0,-2.0,34.0,6.25,12
New Mexico,2017-08-01,32.0,1.0,31.0,3.125,13
New Mexico,2017-08-01,32.0,1.0,31.0,3.125,14
New Mexico,2017-08-01,32.0,1.0,31.0,3.125,15
New Mexico,2017-09-01,30.0,-9.0,39.0,30.0,1
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,2
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,3
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,4
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,5
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,6
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,7
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,8
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,9
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,10
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,11
New Mexico,2017-09-01,30.0,-5.0,35.0,16.666666666666664,12
New Mexico,2017-09-01,30.0,-1.0,31.0,3.3333333333333335,13
New Mexico,2017-09-01,30.0,-4.0,34.0,13.333333333333334,14
New Mexico,2017-09-01,30.0,-4.0,34.0,13.333333333333334,15
New Mexico,2017-10-01,43.0,-8.0,51.0,18.6046511627907,1
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,2
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,3
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,4
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,5
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,6
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,7
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,8
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,9
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,10
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,11
New Mexico,2017-10-01,43.0,1.0,42.0,2.3255813953488373,12
New Mexico,2017-10-01,43.0,6.0,37.0,13.953488372093023,13
New Mexico,2017-10-01,43.0,2.0,41.0,4.651162790697675,14
New Mexico,2017-10-01,43.0,2.0,41.0,4.651162790697675,15
New Mexico,2017-11-01,36.0,-9.0,45.0,25.0,1
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,2
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,3
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,4
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,5
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,6
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,7
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,8
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,9
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,10
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,11
New Mexico,2017-11-01,36.0,-1.0,37.0,2.7777777777777777,12
New Mexico,2017-11-01,36.0,7.0,29.0,19.444444444444446,13
New Mexico,2017-11-01,36.0,2.0,34.0,5.555555555555555,14
New Mexico,2017-11-01,36.0,2.0,34.0,5.555555555555555,15
New Mexico,2017-12-01,38.0,-8.0,46.0,21.052631578947366,1
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,2
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,3
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,4
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,5
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,6
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,7
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,8
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,9
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,10
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,11
New Mexico,2017-12-01,38.0,1.0,37.0,2.631578947368421,12
New Mexico,2017-12-01,38.0,6.0,32.0,15.789473684210526,13
New Mexico,2017-12-01,38.0,-2.0,40.0,5.263157894736842,14
New Mexico,2017-12-01,38.0,-2.0,40.0,5.263157894736842,15
New Mexico,2018-01-01,41.0,-7.0,48.0,17.073170731707318,1
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,2
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,3
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,4
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,5
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,6
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,7
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,8
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,9
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,10
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,11
New Mexico,2018-01-01,41.0,1.0,40.0,2.4390243902439024,12
New Mexico,2018-01-01,41.0,5.0,36.0,12.195121951219512,13
New Mexico,2018-01-01,41.0,0.0,41.0,0.0,14
New Mexico,2018-01-01,41.0,0.0,41.0,0.0,15
New Mexico,2018-02-01,34.0,-8.0,42.0,23.52941176470588,1
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,2
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,3
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,4
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,5
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,6
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,7
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,8
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,9
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,10
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,11
New Mexico,2018-02-01,34.0,-1.0,35.0,2.941176470588235,12
New Mexico,2018-02-01,34.0,4.0,30.0,11.76470588235294,13
New Mexico,2018-02-01,34.0,0.0,34.0,0.0,14
New Mexico,2018-02-01,34.0,0.0,34.0,0.0,15
New Mexico,2018-03-01,50.0,-4.0,54.0,8.0,1
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,2
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,3
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,4
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,5
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,6
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,7
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,8
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,9
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,10
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,11
New Mexico,2018-03-01,50.0,4.0,46.0,8.0,12
New Mexico,2018-03-01,50.0,2.0,48.0,4.0,13
New Mexico,2018-03-01,50.0,-3.0,53.0,6.0,14
New Mexico,2018-03-01,50.0,-3.0,53.0,6.0,15
New Mexico,2018-04-01,45.0,-1.0,46.0,2.2222222222222223,1
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,2
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,3
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,4
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,5
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,6
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,7
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,8
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,9
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,10
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,11
New Mexico,2018-04-01,45.0,3.0,42.0,6.666666666666667,12
New Mexico,2018-04-01,45.0,2.0,43.0,4.444444444444445,13
New Mexico,2018-04-01,45.0,4.0,41.0,8.88888888888889,14
New Mexico,2018-04-01,45.0,4.0,41.0,8.88888888888889,15
New Mexico,2018-05-01,43.0,-1.0,44.0,2.3255813953488373,1
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,2
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,3
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,4
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,5
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,6
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,7
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,8
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,9
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,10
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,11
New Mexico,2018-05-01,43.0,0.0,43.0,0.0,12
New Mexico,2018-05-01,43.0,-3.0,46.0,6.976744186046512,13
New Mexico,2018-05-01,43.0,-2.0,45.0,4.651162790697675,14
New Mexico,2018-05-01,43.0,-2.0,45.0,4.651162790697675,15
New Mexico,2018-06-01,60.0,0.0,60.0,0.0,1
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,2
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,3
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,4
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,5
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,6
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,7
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,8
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,9
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,10
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,11
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,12
New Mexico,2018-06-01,60.0,-2.0,62.0,3.3333333333333335,13
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,14
New Mexico,2018-06-01,60.0,1.0,59.0,1.6666666666666667,15
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,1
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,2
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,3
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,4
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,5
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,6
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,7
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,8
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,9
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,10
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,11
New Mexico,2018-07-01,50.0,4.0,46.0,8.0,12
New Mexico,2018-07-01,50.0,2.0,48.0,4.0,13
New Mexico,2018-07-01,50.0,5.0,45.0,10.0,14
New Mexico,2018-07-01,50.0,5.0,45.0,10.0,15
New Mexico,2018-08-01,49.0,2.0,47.0,4.081632653061225,1
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,2
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,3
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,4
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,5
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,6
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,7
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,8
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,9
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,10
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,11
New Mexico,2018-08-01,49.0,-2.0,51.0,4.081632653061225,12
New Mexico,2018-08-01,49.0,-6.0,55.0,12.244897959183673,13
New Mexico,2018-08-01,49.0,-4.0,53.0,8.16326530612245,14
New Mexico,2018-08-01,49.0,-4.0,53.0,8.16326530612245,15
New Mexico,2018-09-01,44.0,4.0,40.0,9.090909090909092,1
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,2
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,3
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,4
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,5
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,6
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,7
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,8
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,9
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,10
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,11
New Mexico,2018-09-01,44.0,2.0,42.0,4.545454545454546,12
New Mexico,2018-09-01,44.0,-7.0,51.0,15.909090909090908,13
New Mexico,2018-09-01,44.0,-3.0,47.0,6.8181818181818175,14
New Mexico,2018-09-01,44.0,-3.0,47.0,6.8181818181818175,15
New Mexico,2018-10-01,33.0,0.0,33.0,0.0,1
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,2
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,3
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,4
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,5
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,6
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,7
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,8
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,9
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,10
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,11
New Mexico,2018-10-01,33.0,-4.0,37.0,12.121212121212121,12
New Mexico,2018-10-01,33.0,-12.0,45.0,36.36363636363637,13
New Mexico,2018-10-01,33.0,-3.0,36.0,9.090909090909092,14
New Mexico,2018-10-01,33.0,-3.0,36.0,9.090909090909092,15
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,2
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,3
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,4
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,5
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,6
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,7
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,8
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,9
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,10
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,11
New Mexico,2018-11-01,29.0,0.0,29.0,0.0,12
New Mexico,2018-11-01,29.0,-9.0,38.0,31.03448275862069,13
New Mexico,2018-11-01,29.0,-1.0,30.0,3.4482758620689653,14
New Mexico,2018-11-01,29.0,-1.0,30.0,3.4482758620689653,15
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,3
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,4
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,5
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,6
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,7
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,8
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,9
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,10
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,11
New Mexico,2018-12-01,59.0,0.0,59.0,0.0,12
New Mexico,2018-12-01,59.0,-8.0,67.0,13.559322033898304,13
New Mexico,2018-12-01,59.0,1.0,58.0,1.694915254237288,14
New Mexico,2018-12-01,59.0,1.0,58.0,1.694915254237288,15
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,4
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,5
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,6
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,7
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,8
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,9
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,10
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,11
New Mexico,2019-01-01,29.0,4.0,25.0,13.793103448275861,12
New Mexico,2019-01-01,29.0,-3.0,32.0,10.344827586206897,13
New Mexico,2019-01-01,29.0,5.0,24.0,17.24137931034483,14
New Mexico,2019-01-01,29.0,5.0,24.0,17.24137931034483,15
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,5
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,6
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,7
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,8
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,9
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,10
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,11
New Mexico,2019-02-01,45.0,-5.0,50.0,11.11111111111111,12
New Mexico,2019-02-01,45.0,-13.0,58.0,28.888888888888886,13
New Mexico,2019-02-01,45.0,-6.0,51.0,13.333333333333334,14
New Mexico,2019-02-01,45.0,-6.0,51.0,13.333333333333334,15
