State,State Code,Year,Year Code,Month,Month Code,Deaths
Mississippi,28,2015,2015,"Jan., 2015",2015/01,30
Mississippi,28,2015,2015,"Feb., 2015",2015/02,30
Mississippi,28,2015,2015,"Mar., 2015",2015/03,35
Mississippi,28,2015,2015,"Apr., 2015",2015/04,33
Mississippi,28,2015,2015,"May, 2015",2015/05,30
Mississippi,28,2015,2015,"Jun., 2015",2015/06,34
Mississippi,28,2015,2015,"Jul., 2015",2015/07,34
Mississippi,28,2015,2015,"Aug., 2015",2015/08,32
Mississippi,28,2015,2015,"Sep., 2015",2015/09,18
Mississippi,28,2015,2015,"Oct., 2015",2015/10,24
Mississippi,28,2015,2015,"Nov., 2015",2015/11,24
Mississippi,28,2015,2015,"Dec., 2015",2015/12,27
Mississippi,28,2016,2016,"Jan., 2016",2016/01,33
Mississippi,28,2016,2016,"Feb., 2016",2016/02,27
Mississippi,28,2016,2016,"Mar., 2016",2016/03,30
Mississippi,28,2016,2016,"Apr., 2016",2016/04,24
Mississippi,28,2016,2016,"May, 2016",2016/05,29
Mississippi,28,2016,2016,"Jun., 2016",2016/06,27
Mississippi,28,2016,2016,"Jul., 2016",2016/07,32
Mississippi,28,2016,2016,"Aug., 2016",2016/08,28
Mississippi,28,2016,2016,"Sep., 2016",2016/09,32
Mississippi,28,2016,2016,"Oct., 2016",2016/10,34
Mississippi,28,2016,2016,"Nov., 2016",2016/11,25
Mississippi,28,2016,2016,"Dec., 2016",2016/12,31
Mississippi,28,2017,2017,"Jan., 2017",2017/01,31
Mississippi,28,2017,2017,"Feb., 2017",2017/02,21
Mississippi,28,2017,2017,"Mar., 2017",2017/03,39
Mississippi,28,2017,2017,"Apr., 2017",2017/04,31
Mississippi,28,2017,2017,"May, 2017",2017/05,25
Mississippi,28,2017,2017,"Jun., 2017",2017/06,29
Mississippi,28,2017,2017,"Jul., 2017",2017/07,26
Mississippi,28,2017,2017,"Aug., 2017",2017/08,19
Mississippi,28,2017,2017,"Sep., 2017",2017/09,41
Mississippi,28,2017,2017,"Oct., 2017",2017/10,30
Mississippi,28,2017,2017,"Nov., 2017",2017/11,33
Mississippi,28,2017,2017,"Dec., 2017",2017/12,29
Mississippi,28,2018,2018,"Jan., 2018",2018/01,24
Mississippi,28,2018,2018,"Feb., 2018",2018/02,32
Mississippi,28,2018,2018,"Mar., 2018",2018/03,27
Mississippi,28,2018,2018,"Apr., 2018",2018/04,17
Mississippi,28,2018,2018,"May, 2018",2018/05,26
Mississippi,28,2018,2018,"Jun., 2018",2018/06,24
Mississippi,28,2018,2018,"Jul., 2018",2018/07,30
Mississippi,28,2018,2018,"Aug., 2018",2018/08,33
Mississippi,28,2018,2018,"Sep., 2018",2018/09,28
Mississippi,28,2018,2018,"Oct., 2018",2018/10,21
Mississippi,28,2018,2018,"Nov., 2018",2018/11,28
Mississippi,28,2018,2018,"Dec., 2018",2018/12,20
Mississippi,28,2019,2019,"Jan., 2019",2019/01,27
Mississippi,28,2019,2019,"Feb., 2019",2019/02,22
Mississippi,28,2019,2019,"Mar., 2019",2019/03,38
Mississippi,28,2019,2019,"Apr., 2019",2019/04,27
Mississippi,28,2019,2019,"May, 2019",2019/05,40
Mississippi,28,2019,2019,"Jun., 2019",2019/06,42
Mississippi,28,2019,2019,"Jul., 2019",2019/07,39
Mississippi,28,2019,2019,"Aug., 2019",2019/08,33
Mississippi,28,2019,2019,"Sep., 2019",2019/09,29
Mississippi,28,2019,2019,"Oct., 2019",2019/10,32
Mississippi,28,2019,2019,"Nov., 2019",2019/11,32
Mississippi,28,2019,2019,"Dec., 2019",2019/12,33
Missouri,29,2014,2014,"Jan., 2014",2014/01,96
Missouri,29,2014,2014,"Feb., 2014",2014/02,94
Missouri,29,2014,2014,"Mar., 2014",2014/03,105
Missouri,29,2014,2014,"Apr., 2014",2014/04,95
Missouri,29,2014,2014,"May, 2014",2014/05,93
Missouri,29,2014,2014,"Jun., 2014",2014/06,75
Missouri,29,2014,2014,"Jul., 2014",2014/07,94
Missouri,29,2014,2014,"Aug., 2014",2014/08,101
Missouri,29,2014,2014,"Sep., 2014",2014/09,81
Missouri,29,2014,2014,"Oct., 2014",2014/10,80
Missouri,29,2014,2014,"Nov., 2014",2014/11,70
Missouri,29,2014,2014,"Dec., 2014",2014/12,83
Missouri,29,2015,2015,"Jan., 2015",2015/01,106
Missouri,29,2015,2015,"Feb., 2015",2015/02,91
Missouri,29,2015,2015,"Mar., 2015",2015/03,93
Missouri,29,2015,2015,"Apr., 2015",2015/04,79
Missouri,29,2015,2015,"May, 2015",2015/05,109
Missouri,29,2015,2015,"Jun., 2015",2015/06,97
Missouri,29,2015,2015,"Jul., 2015",2015/07,86
Missouri,29,2015,2015,"Aug., 2015",2015/08,74
Missouri,29,2015,2015,"Sep., 2015",2015/09,90
Missouri,29,2015,2015,"Oct., 2015",2015/10,76
Missouri,29,2015,2015,"Nov., 2015",2015/11,90
Missouri,29,2015,2015,"Dec., 2015",2015/12,75
Missouri,29,2016,2016,"Jan., 2016",2016/01,121
Missouri,29,2016,2016,"Feb., 2016",2016/02,119
Missouri,29,2016,2016,"Mar., 2016",2016/03,100
Missouri,29,2016,2016,"Apr., 2016",2016/04,105
Missouri,29,2016,2016,"May, 2016",2016/05,106
Missouri,29,2016,2016,"Jun., 2016",2016/06,105
Missouri,29,2016,2016,"Jul., 2016",2016/07,117
Missouri,29,2016,2016,"Aug., 2016",2016/08,118
Missouri,29,2016,2016,"Sep., 2016",2016/09,106
Missouri,29,2016,2016,"Oct., 2016",2016/10,115
Missouri,29,2016,2016,"Nov., 2016",2016/11,124
Missouri,29,2016,2016,"Dec., 2016",2016/12,135
Missouri,29,2017,2017,"Jan., 2017",2017/01,122
Missouri,29,2017,2017,"Feb., 2017",2017/02,107
Missouri,29,2017,2017,"Mar., 2017",2017/03,125
Missouri,29,2017,2017,"Apr., 2017",2017/04,89
Missouri,29,2017,2017,"May, 2017",2017/05,108
Missouri,29,2017,2017,"Jun., 2017",2017/06,106
Missouri,29,2017,2017,"Jul., 2017",2017/07,112
Missouri,29,2017,2017,"Aug., 2017",2017/08,115
Missouri,29,2017,2017,"Sep., 2017",2017/09,127
Missouri,29,2017,2017,"Oct., 2017",2017/10,122
Missouri,29,2017,2017,"Nov., 2017",2017/11,107
Missouri,29,2017,2017,"Dec., 2017",2017/12,127
Missouri,29,2018,2018,"Jan., 2018",2018/01,123
Missouri,29,2018,2018,"Feb., 2018",2018/02,118
Missouri,29,2018,2018,"Mar., 2018",2018/03,124
Missouri,29,2018,2018,"Apr., 2018",2018/04,121
Missouri,29,2018,2018,"May, 2018",2018/05,125
Missouri,29,2018,2018,"Jun., 2018",2018/06,146
Missouri,29,2018,2018,"Jul., 2018",2018/07,140
Missouri,29,2018,2018,"Aug., 2018",2018/08,150
Missouri,29,2018,2018,"Sep., 2018",2018/09,137
Missouri,29,2018,2018,"Oct., 2018",2018/10,155
Missouri,29,2018,2018,"Nov., 2018",2018/11,137
Missouri,29,2018,2018,"Dec., 2018",2018/12,134
Missouri,29,2019,2019,"Jan., 2019",2019/01,156
Missouri,29,2019,2019,"Feb., 2019",2019/02,123
Missouri,29,2019,2019,"Mar., 2019",2019/03,134
Missouri,29,2019,2019,"Apr., 2019",2019/04,92
Missouri,29,2019,2019,"May, 2019",2019/05,111
Missouri,29,2019,2019,"Jun., 2019",2019/06,100
Missouri,29,2019,2019,"Jul., 2019",2019/07,139
Missouri,29,2019,2019,"Aug., 2019",2019/08,153
Missouri,29,2019,2019,"Sep., 2019",2019/09,142
Missouri,29,2019,2019,"Oct., 2019",2019/10,139
Missouri,29,2019,2019,"Nov., 2019",2019/11,139
Missouri,29,2019,2019,"Dec., 2019",2019/12,155
Montana,30,2014,2014,"Jan., 2014",2014/01,14
Montana,30,2014,2014,"Feb., 2014",2014/02,Suppressed
Montana,30,2014,2014,"Mar., 2014",2014/03,Suppressed
Montana,30,2014,2014,"Apr., 2014",2014/04,11
Montana,30,2014,2014,"May, 2014",2014/05,Suppressed
Montana,30,2014,2014,"Jun., 2014",2014/06,13
Montana,30,2014,2014,"Jul., 2014",2014/07,14
Montana,30,2014,2014,"Aug., 2014",2014/08,12
Montana,30,2014,2014,"Sep., 2014",2014/09,10
Montana,30,2014,2014,"Oct., 2014",2014/10,10
Montana,30,2014,2014,"Nov., 2014",2014/11,Suppressed
Montana,30,2014,2014,"Dec., 2014",2014/12,Suppressed
Montana,30,2015,2015,"Jan., 2015",2015/01,17
Montana,30,2015,2015,"Feb., 2015",2015/02,11
Montana,30,2015,2015,"Mar., 2015",2015/03,12
Montana,30,2015,2015,"Apr., 2015",2015/04,11
Montana,30,2015,2015,"May, 2015",2015/05,16
Montana,30,2015,2015,"Jun., 2015",2015/06,Suppressed
Montana,30,2015,2015,"Jul., 2015",2015/07,10
Montana,30,2015,2015,"Aug., 2015",2015/08,Suppressed
Montana,30,2015,2015,"Sep., 2015",2015/09,13
Montana,30,2015,2015,"Oct., 2015",2015/10,10
Montana,30,2015,2015,"Nov., 2015",2015/11,Suppressed
Montana,30,2015,2015,"Dec., 2015",2015/12,15
Montana,30,2016,2016,"Jan., 2016",2016/01,11
Montana,30,2016,2016,"Feb., 2016",2016/02,Suppressed
Montana,30,2016,2016,"Mar., 2016",2016/03,17
Montana,30,2016,2016,"Apr., 2016",2016/04,11
Montana,30,2016,2016,"May, 2016",2016/05,11
Montana,30,2016,2016,"Jun., 2016",2016/06,Suppressed
Montana,30,2016,2016,"Jul., 2016",2016/07,15
Montana,30,2016,2016,"Aug., 2016",2016/08,Suppressed
Montana,30,2016,2016,"Sep., 2016",2016/09,Suppressed
Montana,30,2016,2016,"Oct., 2016",2016/10,Suppressed
Montana,30,2016,2016,"Nov., 2016",2016/11,11
Montana,30,2016,2016,"Dec., 2016",2016/12,Suppressed
Montana,30,2017,2017,"Jan., 2017",2017/01,16
Montana,30,2017,2017,"Feb., 2017",2017/02,14
Montana,30,2017,2017,"Mar., 2017",2017/03,14
Montana,30,2017,2017,"Apr., 2017",2017/04,Suppressed
Montana,30,2017,2017,"May, 2017",2017/05,12
Montana,30,2017,2017,"Jun., 2017",2017/06,Suppressed
Montana,30,2017,2017,"Jul., 2017",2017/07,11
Montana,30,2017,2017,"Aug., 2017",2017/08,Suppressed
Montana,30,2017,2017,"Sep., 2017",2017/09,Suppressed
Montana,30,2017,2017,"Oct., 2017",2017/10,10
Montana,30,2017,2017,"Nov., 2017",2017/11,Suppressed
Montana,30,2017,2017,"Dec., 2017",2017/12,Suppressed
Montana,30,2018,2018,"Jan., 2018",2018/01,12
Montana,30,2018,2018,"Feb., 2018",2018/02,12
Montana,30,2018,2018,"Mar., 2018",2018/03,Suppressed
Montana,30,2018,2018,"Apr., 2018",2018/04,Suppressed
Montana,30,2018,2018,"May, 2018",2018/05,12
Montana,30,2018,2018,"Jun., 2018",2018/06,15
Montana,30,2018,2018,"Jul., 2018",2018/07,10
Montana,30,2018,2018,"Aug., 2018",2018/08,Suppressed
Montana,30,2018,2018,"Sep., 2018",2018/09,12
Montana,30,2018,2018,"Oct., 2018",2018/10,11
Montana,30,2018,2018,"Nov., 2018",2018/11,Suppressed
Montana,30,2018,2018,"Dec., 2018",2018/12,10
Montana,30,2019,2019,"Jan., 2019",2019/01,15
Montana,30,2019,2019,"Feb., 2019",2019/02,10
Montana,30,2019,2019,"Mar., 2019",2019/03,Suppressed
Montana,30,2019,2019,"Apr., 2019",2019/04,13
Montana,30,2019,2019,"May, 2019",2019/05,11
Montana,30,2019,2019,"Jun., 2019",2019/06,12
Montana,30,2019,2019,"Jul., 2019",2019/07,21
Montana,30,2019,2019,"Aug., 2019",2019/08,14
Montana,30,2019,2019,"Sep., 2019",2019/09,Suppressed
Montana,30,2019,2019,"Oct., 2019",2019/10,Suppressed
Montana,30,2019,2019,"Nov., 2019",2019/11,12
Montana,30,2019,2019,"Dec., 2019",2019/12,10
Nebraska,31,2014,2014,"Jan., 2014",2014/01,13
Nebraska,31,2014,2014,"Feb., 2014",2014/02,Suppressed
Nebraska,31,2014,2014,"Mar., 2014",2014/03,Suppressed
Nebraska,31,2014,2014,"Apr., 2014",2014/04,15
Nebraska,31,2014,2014,"May, 2014",2014/05,12
Nebraska,31,2014,2014,"Jun., 2014",2014/06,Suppressed
Nebraska,31,2014,2014,"Jul., 2014",2014/07,Suppressed
Nebraska,31,2014,2014,"Aug., 2014",2014/08,12
Nebraska,31,2014,2014,"Sep., 2014",2014/09,Suppressed
Nebraska,31,2014,2014,"Oct., 2014",2014/10,12
Nebraska,31,2014,2014,"Nov., 2014",2014/11,12
Nebraska,31,2014,2014,"Dec., 2014",2014/12,15
Nebraska,31,2015,2015,"Jan., 2015",2015/01,12
Nebraska,31,2015,2015,"Feb., 2015",2015/02,Suppressed
Nebraska,31,2015,2015,"Mar., 2015",2015/03,11
Nebraska,31,2015,2015,"Apr., 2015",2015/04,10
Nebraska,31,2015,2015,"May, 2015",2015/05,14
Nebraska,31,2015,2015,"Jun., 2015",2015/06,11
Nebraska,31,2015,2015,"Jul., 2015",2015/07,Suppressed
Nebraska,31,2015,2015,"Aug., 2015",2015/08,11
Nebraska,31,2015,2015,"Sep., 2015",2015/09,12
Nebraska,31,2015,2015,"Oct., 2015",2015/10,12
Nebraska,31,2015,2015,"Nov., 2015",2015/11,Suppressed
Nebraska,31,2015,2015,"Dec., 2015",2015/12,11
Nebraska,31,2016,2016,"Jan., 2016",2016/01,11
Nebraska,31,2016,2016,"Feb., 2016",2016/02,13
Nebraska,31,2016,2016,"Mar., 2016",2016/03,12
Nebraska,31,2016,2016,"Apr., 2016",2016/04,11
Nebraska,31,2016,2016,"May, 2016",2016/05,10
Nebraska,31,2016,2016,"Jun., 2016",2016/06,Suppressed
Nebraska,31,2016,2016,"Jul., 2016",2016/07,Suppressed
Nebraska,31,2016,2016,"Aug., 2016",2016/08,12
Nebraska,31,2016,2016,"Sep., 2016",2016/09,Suppressed
Nebraska,31,2016,2016,"Oct., 2016",2016/10,Suppressed
Nebraska,31,2016,2016,"Nov., 2016",2016/11,11
Nebraska,31,2016,2016,"Dec., 2016",2016/12,10
Nebraska,31,2017,2017,"Jan., 2017",2017/01,12
Nebraska,31,2017,2017,"Feb., 2017",2017/02,14
Nebraska,31,2017,2017,"Mar., 2017",2017/03,Suppressed
Nebraska,31,2017,2017,"Apr., 2017",2017/04,10
Nebraska,31,2017,2017,"May, 2017",2017/05,15
Nebraska,31,2017,2017,"Jun., 2017",2017/06,12
Nebraska,31,2017,2017,"Jul., 2017",2017/07,11
Nebraska,31,2017,2017,"Aug., 2017",2017/08,14
Nebraska,31,2017,2017,"Sep., 2017",2017/09,15
Nebraska,31,2017,2017,"Oct., 2017",2017/10,18
Nebraska,31,2017,2017,"Nov., 2017",2017/11,19
Nebraska,31,2017,2017,"Dec., 2017",2017/12,10
Nebraska,31,2018,2018,"Jan., 2018",2018/01,Suppressed
Nebraska,31,2018,2018,"Feb., 2018",2018/02,13
Nebraska,31,2018,2018,"Mar., 2018",2018/03,17
Nebraska,31,2018,2018,"Apr., 2018",2018/04,11
Nebraska,31,2018,2018,"May, 2018",2018/05,14
Nebraska,31,2018,2018,"Jun., 2018",2018/06,12
Nebraska,31,2018,2018,"Jul., 2018",2018/07,11
Nebraska,31,2018,2018,"Aug., 2018",2018/08,Suppressed
Nebraska,31,2018,2018,"Sep., 2018",2018/09,Suppressed
Nebraska,31,2018,2018,"Oct., 2018",2018/10,Suppressed
Nebraska,31,2018,2018,"Nov., 2018",2018/11,16
Nebraska,31,2018,2018,"Dec., 2018",2018/12,14
Nebraska,31,2019,2019,"Jan., 2019",2019/01,14
Nebraska,31,2019,2019,"Feb., 2019",2019/02,16
Nebraska,31,2019,2019,"Mar., 2019",2019/03,20
Nebraska,31,2019,2019,"Apr., 2019",2019/04,Suppressed
Nebraska,31,2019,2019,"May, 2019",2019/05,11
Nebraska,31,2019,2019,"Jun., 2019",2019/06,11
Nebraska,31,2019,2019,"Jul., 2019",2019/07,13
Nebraska,31,2019,2019,"Aug., 2019",2019/08,13
Nebraska,31,2019,2019,"Sep., 2019",2019/09,16
Nebraska,31,2019,2019,"Oct., 2019",2019/10,10
Nebraska,31,2019,2019,"Nov., 2019",2019/11,17
Nebraska,31,2019,2019,"Dec., 2019",2019/12,12
Nevada,32,2014,2014,"Jan., 2014",2014/01,46
Nevada,32,2014,2014,"Feb., 2014",2014/02,43
Nevada,32,2014,2014,"Mar., 2014",2014/03,48
Nevada,32,2014,2014,"Apr., 2014",2014/04,49
Nevada,32,2014,2014,"May, 2014",2014/05,42
Nevada,32,2014,2014,"Jun., 2014",2014/06,35
Nevada,32,2014,2014,"Jul., 2014",2014/07,47
Nevada,32,2014,2014,"Aug., 2014",2014/08,48
Nevada,32,2014,2014,"Sep., 2014",2014/09,51
Nevada,32,2014,2014,"Oct., 2014",2014/10,54
Nevada,32,2014,2014,"Nov., 2014",2014/11,50
Nevada,32,2014,2014,"Dec., 2014",2014/12,32
Nevada,32,2015,2015,"Jan., 2015",2015/01,49
Nevada,32,2015,2015,"Feb., 2015",2015/02,41
Nevada,32,2015,2015,"Mar., 2015",2015/03,50
Nevada,32,2015,2015,"Apr., 2015",2015/04,51
Nevada,32,2015,2015,"May, 2015",2015/05,53
Nevada,32,2015,2015,"Jun., 2015",2015/06,52
Nevada,32,2015,2015,"Jul., 2015",2015/07,47
Nevada,32,2015,2015,"Aug., 2015",2015/08,60
Nevada,32,2015,2015,"Sep., 2015",2015/09,52
Nevada,32,2015,2015,"Oct., 2015",2015/10,45
Nevada,32,2015,2015,"Nov., 2015",2015/11,55
Nevada,32,2015,2015,"Dec., 2015",2015/12,64
Nevada,32,2016,2016,"Jan., 2016",2016/01,53
Nevada,32,2016,2016,"Feb., 2016",2016/02,59
Nevada,32,2016,2016,"Mar., 2016",2016/03,57
Nevada,32,2016,2016,"Apr., 2016",2016/04,47
Nevada,32,2016,2016,"May, 2016",2016/05,52
Nevada,32,2016,2016,"Jun., 2016",2016/06,63
Nevada,32,2016,2016,"Jul., 2016",2016/07,74
Nevada,32,2016,2016,"Aug., 2016",2016/08,68
Nevada,32,2016,2016,"Sep., 2016",2016/09,49
Nevada,32,2016,2016,"Oct., 2016",2016/10,54
Nevada,32,2016,2016,"Nov., 2016",2016/11,44
Nevada,32,2016,2016,"Dec., 2016",2016/12,45
Nevada,32,2017,2017,"Jan., 2017",2017/01,51
Nevada,32,2017,2017,"Feb., 2017",2017/02,51
Nevada,32,2017,2017,"Mar., 2017",2017/03,62
Nevada,32,2017,2017,"Apr., 2017",2017/04,47
Nevada,32,2017,2017,"May, 2017",2017/05,64
Nevada,32,2017,2017,"Jun., 2017",2017/06,68
Nevada,32,2017,2017,"Jul., 2017",2017/07,72
Nevada,32,2017,2017,"Aug., 2017",2017/08,65
Nevada,32,2017,2017,"Sep., 2017",2017/09,48
Nevada,32,2017,2017,"Oct., 2017",2017/10,58
Nevada,32,2017,2017,"Nov., 2017",2017/11,47
Nevada,32,2017,2017,"Dec., 2017",2017/12,43
Nevada,32,2018,2018,"Jan., 2018",2018/01,53
Nevada,32,2018,2018,"Feb., 2018",2018/02,52
Nevada,32,2018,2018,"Mar., 2018",2018/03,48
Nevada,32,2018,2018,"Apr., 2018",2018/04,55
Nevada,32,2018,2018,"May, 2018",2018/05,44
Nevada,32,2018,2018,"Jun., 2018",2018/06,65
Nevada,32,2018,2018,"Jul., 2018",2018/07,82
Nevada,32,2018,2018,"Aug., 2018",2018/08,75
Nevada,32,2018,2018,"Sep., 2018",2018/09,47
Nevada,32,2018,2018,"Oct., 2018",2018/10,55
Nevada,32,2018,2018,"Nov., 2018",2018/11,49
Nevada,32,2018,2018,"Dec., 2018",2018/12,63
Nevada,32,2019,2019,"Jan., 2019",2019/01,65
Nevada,32,2019,2019,"Feb., 2019",2019/02,55
Nevada,32,2019,2019,"Mar., 2019",2019/03,47
Nevada,32,2019,2019,"Apr., 2019",2019/04,56
Nevada,32,2019,2019,"May, 2019",2019/05,51
Nevada,32,2019,2019,"Jun., 2019",2019/06,49
Nevada,32,2019,2019,"Jul., 2019",2019/07,72
Nevada,32,2019,2019,"Aug., 2019",2019/08,63
Nevada,32,2019,2019,"Sep., 2019",2019/09,57
Nevada,32,2019,2019,"Oct., 2019",2019/10,36
Nevada,32,2019,2019,"Nov., 2019",2019/11,43
Nevada,32,2019,2019,"Dec., 2019",2019/12,53
New Hampshire,33,2014,2014,"Jan., 2014",2014/01,24
New Hampshire,33,2014,2014,"Feb., 2014",2014/02,20
New Hampshire,33,2014,2014,"Mar., 2014",2014/03,28
New Hampshire,33,2014,2014,"Apr., 2014",2014/04,19
New Hampshire,33,2014,2014,"May, 2014",2014/05,26
New Hampshire,33,2014,2014,"Jun., 2014",2014/06,26
New Hampshire,33,2014,2014,"Jul., 2014",2014/07,21
New Hampshire,33,2014,2014,"Aug., 2014",2014/08,23
New Hampshire,33,2014,2014,"Sep., 2014",2014/09,27
New Hampshire,33,2014,2014,"Oct., 2014",2014/10,38
New Hampshire,33,2014,2014,"Nov., 2014",2014/11,37
New Hampshire,33,2014,2014,"Dec., 2014",2014/12,45
New Hampshire,33,2015,2015,"Jan., 2015",2015/01,36
New Hampshire,33,2015,2015,"Feb., 2015",2015/02,30
New Hampshire,33,2015,2015,"Mar., 2015",2015/03,36
New Hampshire,33,2015,2015,"Apr., 2015",2015/04,46
New Hampshire,33,2015,2015,"May, 2015",2015/05,35
New Hampshire,33,2015,2015,"Jun., 2015",2015/06,39
New Hampshire,33,2015,2015,"Jul., 2015",2015/07,32
New Hampshire,33,2015,2015,"Aug., 2015",2015/08,25
New Hampshire,33,2015,2015,"Sep., 2015",2015/09,46
New Hampshire,33,2015,2015,"Oct., 2015",2015/10,42
New Hampshire,33,2015,2015,"Nov., 2015",2015/11,32
New Hampshire,33,2015,2015,"Dec., 2015",2015/12,23
New Hampshire,33,2016,2016,"Jan., 2016",2016/01,33
New Hampshire,33,2016,2016,"Feb., 2016",2016/02,47
New Hampshire,33,2016,2016,"Mar., 2016",2016/03,48
New Hampshire,33,2016,2016,"Apr., 2016",2016/04,45
New Hampshire,33,2016,2016,"May, 2016",2016/05,46
New Hampshire,33,2016,2016,"Jun., 2016",2016/06,27
New Hampshire,33,2016,2016,"Jul., 2016",2016/07,42
New Hampshire,33,2016,2016,"Aug., 2016",2016/08,36
New Hampshire,33,2016,2016,"Sep., 2016",2016/09,49
New Hampshire,33,2016,2016,"Oct., 2016",2016/10,42
New Hampshire,33,2016,2016,"Nov., 2016",2016/11,30
New Hampshire,33,2016,2016,"Dec., 2016",2016/12,36
New Hampshire,33,2017,2017,"Jan., 2017",2017/01,30
New Hampshire,33,2017,2017,"Feb., 2017",2017/02,29
New Hampshire,33,2017,2017,"Mar., 2017",2017/03,34
New Hampshire,33,2017,2017,"Apr., 2017",2017/04,51
New Hampshire,33,2017,2017,"May, 2017",2017/05,39
New Hampshire,33,2017,2017,"Jun., 2017",2017/06,38
New Hampshire,33,2017,2017,"Jul., 2017",2017/07,51
New Hampshire,33,2017,2017,"Aug., 2017",2017/08,37
New Hampshire,33,2017,2017,"Sep., 2017",2017/09,47
New Hampshire,33,2017,2017,"Oct., 2017",2017/10,44
New Hampshire,33,2017,2017,"Nov., 2017",2017/11,26
New Hampshire,33,2017,2017,"Dec., 2017",2017/12,41
New Hampshire,33,2018,2018,"Jan., 2018",2018/01,28
New Hampshire,33,2018,2018,"Feb., 2018",2018/02,39
New Hampshire,33,2018,2018,"Mar., 2018",2018/03,43
New Hampshire,33,2018,2018,"Apr., 2018",2018/04,37
New Hampshire,33,2018,2018,"May, 2018",2018/05,41
New Hampshire,33,2018,2018,"Jun., 2018",2018/06,25
New Hampshire,33,2018,2018,"Jul., 2018",2018/07,53
New Hampshire,33,2018,2018,"Aug., 2018",2018/08,35
New Hampshire,33,2018,2018,"Sep., 2018",2018/09,35
New Hampshire,33,2018,2018,"Oct., 2018",2018/10,39
New Hampshire,33,2018,2018,"Nov., 2018",2018/11,36
New Hampshire,33,2018,2018,"Dec., 2018",2018/12,41
New Hampshire,33,2019,2019,"Jan., 2019",2019/01,31
New Hampshire,33,2019,2019,"Feb., 2019",2019/02,42
New Hampshire,33,2019,2019,"Mar., 2019",2019/03,41
New Hampshire,33,2019,2019,"Apr., 2019",2019/04,31
New Hampshire,33,2019,2019,"May, 2019",2019/05,28
New Hampshire,33,2019,2019,"Jun., 2019",2019/06,27
New Hampshire,33,2019,2019,"Jul., 2019",2019/07,24
New Hampshire,33,2019,2019,"Aug., 2019",2019/08,32
New Hampshire,33,2019,2019,"Sep., 2019",2019/09,34
New Hampshire,33,2019,2019,"Oct., 2019",2019/10,36
New Hampshire,33,2019,2019,"Nov., 2019",2019/11,29
New Hampshire,33,2019,2019,"Dec., 2019",2019/12,52
New Jersey,34,2014,2014,"Jan., 2014",2014/01,122
New Jersey,34,2014,2014,"Feb., 2014",2014/02,101
New Jersey,34,2014,2014,"Mar., 2014",2014/03,125
New Jersey,34,2014,2014,"Apr., 2014",2014/04,101
New Jersey,34,2014,2014,"May, 2014",2014/05,99
New Jersey,34,2014,2014,"Jun., 2014",2014/06,93
New Jersey,34,2014,2014,"Jul., 2014",2014/07,100
New Jersey,34,2014,2014,"Aug., 2014",2014/08,114
New Jersey,34,2014,2014,"Sep., 2014",2014/09,87
New Jersey,34,2014,2014,"Oct., 2014",2014/10,111
New Jersey,34,2014,2014,"Nov., 2014",2014/11,103
New Jersey,34,2014,2014,"Dec., 2014",2014/12,97
New Jersey,34,2015,2015,"Jan., 2015",2015/01,116
New Jersey,34,2015,2015,"Feb., 2015",2015/02,109
New Jersey,34,2015,2015,"Mar., 2015",2015/03,129
New Jersey,34,2015,2015,"Apr., 2015",2015/04,114
New Jersey,34,2015,2015,"May, 2015",2015/05,130
New Jersey,34,2015,2015,"Jun., 2015",2015/06,125
New Jersey,34,2015,2015,"Jul., 2015",2015/07,129
New Jersey,34,2015,2015,"Aug., 2015",2015/08,157
New Jersey,34,2015,2015,"Sep., 2015",2015/09,119
New Jersey,34,2015,2015,"Oct., 2015",2015/10,118
New Jersey,34,2015,2015,"Nov., 2015",2015/11,100
New Jersey,34,2015,2015,"Dec., 2015",2015/12,108
New Jersey,34,2016,2016,"Jan., 2016",2016/01,127
New Jersey,34,2016,2016,"Feb., 2016",2016/02,161
New Jersey,34,2016,2016,"Mar., 2016",2016/03,190
New Jersey,34,2016,2016,"Apr., 2016",2016/04,208
New Jersey,34,2016,2016,"May, 2016",2016/05,147
New Jersey,34,2016,2016,"Jun., 2016",2016/06,141
New Jersey,34,2016,2016,"Jul., 2016",2016/07,191
New Jersey,34,2016,2016,"Aug., 2016",2016/08,144
New Jersey,34,2016,2016,"Sep., 2016",2016/09,137
New Jersey,34,2016,2016,"Oct., 2016",2016/10,203
New Jersey,34,2016,2016,"Nov., 2016",2016/11,200
New Jersey,34,2016,2016,"Dec., 2016",2016/12,207
New Jersey,34,2017,2017,"Jan., 2017",2017/01,249
New Jersey,34,2017,2017,"Feb., 2017",2017/02,194
New Jersey,34,2017,2017,"Mar., 2017",2017/03,264
New Jersey,34,2017,2017,"Apr., 2017",2017/04,237
New Jersey,34,2017,2017,"May, 2017",2017/05,232
New Jersey,34,2017,2017,"Jun., 2017",2017/06,229
New Jersey,34,2017,2017,"Jul., 2017",2017/07,204
New Jersey,34,2017,2017,"Aug., 2017",2017/08,223
New Jersey,34,2017,2017,"Sep., 2017",2017/09,229
New Jersey,34,2017,2017,"Oct., 2017",2017/10,166
New Jersey,34,2017,2017,"Nov., 2017",2017/11,203
New Jersey,34,2017,2017,"Dec., 2017",2017/12,255
New Jersey,34,2018,2018,"Jan., 2018",2018/01,234
