location,end_date,reported_val,predicted_val,missingness,notes
Oregon,8/1/2016,495,496,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,7/1/2016,511,512,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,6/1/2016,521,522,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,5/1/2016,525,526,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,4/1/2016,510,510,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,3/1/2016,503,503,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,2/1/2016,495,495,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,1/1/2016,491,491,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,12/1/2015,497,497,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,11/1/2015,504,504,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,10/1/2015,510,510,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,9/1/2015,523,523,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,8/1/2015,515,515,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,7/1/2015,502,502,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,6/1/2015,506,506,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,5/1/2015,501,501,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,4/1/2015,517,517,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,3/1/2015,515,515,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,2/1/2015,519,519,0,** Numbers may differ from published reports using final data. See Technical Notes.
Oregon,1/1/2015,520,520,0,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,5/1/2020,4755,4909,0.3,* Underreported due to incomplete data.
Pennsylvania,4/1/2020,4643,4779,0.3,* Underreported due to incomplete data.
Pennsylvania,3/1/2020,4550,4679,0.3,* Underreported due to incomplete data.
Pennsylvania,2/1/2020,4522,4616,0.2,* Underreported due to incomplete data.
Pennsylvania,1/1/2020,4470,4528,0.2,* Underreported due to incomplete data.
Pennsylvania,12/1/2019,4444,4494,0.1,* Underreported due to incomplete data.
Pennsylvania,11/1/2019,4348,4408,0.1,* Underreported due to incomplete data.
Pennsylvania,10/1/2019,4275,4341,0.1,* Underreported due to incomplete data.
Pennsylvania,9/1/2019,4269,4329,0.1,* Underreported due to incomplete data.
Pennsylvania,8/1/2019,4277,4348,0.2,* Underreported due to incomplete data.
Pennsylvania,7/1/2019,4257,4330,0.2,* Underreported due to incomplete data.
Pennsylvania,6/1/2019,4282,4351,0.2,* Underreported due to incomplete data.
Pennsylvania,5/1/2019,4337,4420,0.2,* Underreported due to incomplete data.
Pennsylvania,4/1/2019,4379,4461,0.2,* Underreported due to incomplete data.
Pennsylvania,3/1/2019,4410,4492,0.2,* Underreported due to incomplete data.
Pennsylvania,2/1/2019,4408,4480,0.2,* Underreported due to incomplete data.
Pennsylvania,1/1/2019,4403,4462,0.2,* Underreported due to incomplete data.
Pennsylvania,12/1/2018,4415,4500,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,11/1/2018,4475,4566,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,10/1/2018,4570,4661,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,9/1/2018,4587,4681,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,8/1/2018,4633,4728,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,7/1/2018,4741,4835,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,6/1/2018,4806,4899,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,5/1/2018,4833,4927,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,4/1/2018,4912,5011,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,3/1/2018,4982,5084,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,2/1/2018,5134,5243,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,1/1/2018,5303,5414,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,12/1/2017,5434,5545,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,11/1/2017,5586,5698,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,10/1/2017,5642,5775,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,9/1/2017,5697,5839,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,8/1/2017,5695,5844,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,7/1/2017,5573,5731,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,6/1/2017,5508,5668,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,5/1/2017,5386,5538,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,4/1/2017,5220,5370,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,3/1/2017,5107,5261,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,2/1/2017,4960,5108,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,1/1/2017,4875,5028,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,12/1/2016,4648,4793,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,11/1/2016,4358,4500,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,10/1/2016,4158,4288,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,9/1/2016,4030,4151,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,8/1/2016,3890,4005,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,7/1/2016,3797,3903,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,6/1/2016,3657,3758,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,5/1/2016,3632,3735,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,4/1/2016,3601,3702,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,3/1/2016,3526,3622,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,2/1/2016,3414,3509,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,1/1/2016,3269,3361,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,12/1/2015,3263,3359,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,11/1/2015,3250,3351,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,10/1/2015,3203,3300,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,9/1/2015,3131,3225,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,8/1/2015,3075,3164,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,7/1/2015,3012,3098,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,6/1/2015,2964,3051,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,5/1/2015,2878,2962,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,4/1/2015,2862,2949,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,3/1/2015,2836,2919,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,2/1/2015,2815,2896,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Pennsylvania,1/1/2015,2788,2865,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,5/1/2020,343,351,0.2,* Underreported due to incomplete data.
Rhode Island,4/1/2020,340,348,0.2,* Underreported due to incomplete data.
Rhode Island,3/1/2020,327,335,0.2,* Underreported due to incomplete data.
Rhode Island,2/1/2020,326,333,0.2,* Underreported due to incomplete data.
Rhode Island,1/1/2020,318,323,0.2,* Underreported due to incomplete data.
Rhode Island,12/1/2019,317,323,0.2,* Underreported due to incomplete data.
Rhode Island,11/1/2019,318,322,0.1,* Underreported due to incomplete data.
Rhode Island,10/1/2019,325,328,0.1,* Underreported due to incomplete data.
Rhode Island,9/1/2019,334,334,0,* Underreported due to incomplete data.
Rhode Island,8/1/2019,341,342,0,* Underreported due to incomplete data.
Rhode Island,7/1/2019,345,345,0,* Underreported due to incomplete data.
Rhode Island,6/1/2019,341,341,0,* Underreported due to incomplete data.
Rhode Island,5/1/2019,349,349,0,* Underreported due to incomplete data.
Rhode Island,4/1/2019,345,345,0,* Underreported due to incomplete data.
Rhode Island,3/1/2019,348,348,0,* Underreported due to incomplete data.
Rhode Island,2/1/2019,345,345,0,* Underreported due to incomplete data.
Rhode Island,1/1/2019,344,344,0,* Underreported due to incomplete data.
Rhode Island,12/1/2018,331,331,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,11/1/2018,334,335,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,10/1/2018,333,336,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,9/1/2018,328,331,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,8/1/2018,329,332,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,7/1/2018,330,333,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,6/1/2018,332,335,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,5/1/2018,329,332,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,4/1/2018,313,316,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,3/1/2018,309,312,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,2/1/2018,317,321,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,1/1/2018,321,325,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,12/1/2017,332,336,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,11/1/2017,326,328,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,10/1/2017,332,333,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,9/1/2017,330,331,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,8/1/2017,326,328,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,7/1/2017,321,323,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,6/1/2017,320,322,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,5/1/2017,324,326,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,4/1/2017,339,341,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,3/1/2017,346,349,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,2/1/2017,340,342,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,1/1/2017,350,352,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,12/1/2016,346,348,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,11/1/2016,344,345,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,10/1/2016,330,331,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,9/1/2016,329,330,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,8/1/2016,337,337,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,7/1/2016,333,333,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,6/1/2016,338,338,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,5/1/2016,329,329,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,4/1/2016,328,328,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,3/1/2016,322,322,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,2/1/2016,322,322,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,1/1/2016,320,320,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,12/1/2015,319,319,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,11/1/2015,323,323,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,10/1/2015,322,322,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,9/1/2015,326,326,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,8/1/2015,308,308,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,7/1/2015,308,308,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,6/1/2015,296,296,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,5/1/2015,282,283,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,4/1/2015,267,268,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,3/1/2015,262,263,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,2/1/2015,254,255,0,** Numbers may differ from published reports using final data. See Technical Notes.
Rhode Island,1/1/2015,250,251,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,5/1/2020,1367,1387,0.1,* Underreported due to incomplete data.
South Carolina,4/1/2020,1289,1304,0.1,* Underreported due to incomplete data.
South Carolina,3/1/2020,1234,1249,0.1,* Underreported due to incomplete data.
South Carolina,2/1/2020,1170,1178,0.1,* Underreported due to incomplete data.
South Carolina,1/1/2020,1146,1148,0.1,* Underreported due to incomplete data.
South Carolina,12/1/2019,1132,1137,0.1,* Underreported due to incomplete data.
South Carolina,11/1/2019,1133,1140,0.1,* Underreported due to incomplete data.
South Carolina,10/1/2019,1109,1118,0.1,* Underreported due to incomplete data.
South Carolina,9/1/2019,1107,1114,0.1,* Underreported due to incomplete data.
South Carolina,8/1/2019,1083,1092,0.1,* Underreported due to incomplete data.
South Carolina,7/1/2019,1057,1065,0.1,* Underreported due to incomplete data.
South Carolina,6/1/2019,1059,1065,0.1,* Underreported due to incomplete data.
South Carolina,5/1/2019,1064,1072,0.1,* Underreported due to incomplete data.
South Carolina,4/1/2019,1069,1076,0.1,* Underreported due to incomplete data.
South Carolina,3/1/2019,1104,1111,0.1,* Underreported due to incomplete data.
South Carolina,2/1/2019,1118,1121,0.1,* Underreported due to incomplete data.
South Carolina,1/1/2019,1116,1116,0.1,* Underreported due to incomplete data.
South Carolina,12/1/2018,1106,1112,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,11/1/2018,1064,1069,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,10/1/2018,1064,1069,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,9/1/2018,1048,1052,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,8/1/2018,1053,1057,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,7/1/2018,1057,1061,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,6/1/2018,1039,1043,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,5/1/2018,1046,1049,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,4/1/2018,1057,1061,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,3/1/2018,1023,1026,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,2/1/2018,992,995,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,1/1/2018,993,995,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,12/1/2017,1001,1004,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,11/1/2017,1028,1030,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,10/1/2017,1012,1013,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,9/1/2017,1020,1021,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,8/1/2017,999,1000,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,7/1/2017,981,982,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,6/1/2017,978,979,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,5/1/2017,964,965,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,4/1/2017,934,934,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,3/1/2017,924,924,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,2/1/2017,934,934,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,1/1/2017,903,904,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,12/1/2016,871,871,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,11/1/2016,842,845,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,10/1/2016,846,849,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,9/1/2016,831,834,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,8/1/2016,822,824,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,7/1/2016,822,824,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,6/1/2016,804,806,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,5/1/2016,775,777,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,4/1/2016,771,774,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,3/1/2016,733,736,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,2/1/2016,722,725,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,1/1/2016,730,733,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,12/1/2015,736,738,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,11/1/2015,738,739,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,10/1/2015,747,748,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,9/1/2015,735,735,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,8/1/2015,744,745,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,7/1/2015,726,726,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,6/1/2015,730,730,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,5/1/2015,726,726,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,4/1/2015,709,709,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,3/1/2015,710,710,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,2/1/2015,699,699,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Carolina,1/1/2015,692,692,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,5/1/2020,91,92,0,* Underreported due to incomplete data.
South Dakota,4/1/2020,95,96,0,* Underreported due to incomplete data.
South Dakota,3/1/2020,92,93,0,* Underreported due to incomplete data.
South Dakota,2/1/2020,87,87,0,* Underreported due to incomplete data.
South Dakota,1/1/2020,88,88,0,* Underreported due to incomplete data.
South Dakota,12/1/2019,88,88,0,* Underreported due to incomplete data.
South Dakota,11/1/2019,89,89,0,* Underreported due to incomplete data.
South Dakota,10/1/2019,84,85,0,* Underreported due to incomplete data.
South Dakota,9/1/2019,84,84,0,* Underreported due to incomplete data.
South Dakota,8/1/2019,78,78,0,* Underreported due to incomplete data.
South Dakota,7/1/2019,71,71,0,* Underreported due to incomplete data.
South Dakota,6/1/2019,72,72,0,* Underreported due to incomplete data.
South Dakota,5/1/2019,69,69,0,* Underreported due to incomplete data.
South Dakota,4/1/2019,65,65,0,* Underreported due to incomplete data.
South Dakota,3/1/2019,62,62,0,* Underreported due to incomplete data.
South Dakota,2/1/2019,64,64,0,* Underreported due to incomplete data.
South Dakota,1/1/2019,56,56,0,* Underreported due to incomplete data.
South Dakota,12/1/2018,57,57,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,11/1/2018,55,55,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,10/1/2018,58,58,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,9/1/2018,55,55,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,8/1/2018,58,58,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,7/1/2018,62,62,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,6/1/2018,62,62,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,5/1/2018,61,61,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,4/1/2018,64,64,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,3/1/2018,67,67,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,2/1/2018,64,64,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,1/1/2018,69,69,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,12/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,11/1/2017,76,76,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,10/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,9/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,8/1/2017,76,76,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,7/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,6/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,5/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,4/1/2017,70,70,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,3/1/2017,70,70,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,2/1/2017,74,74,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,1/1/2017,75,75,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,12/1/2016,69,69,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,11/1/2016,71,71,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,10/1/2016,69,69,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,9/1/2016,70,70,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,8/1/2016,65,65,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,7/1/2016,63,63,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,6/1/2016,68,68,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,5/1/2016,70,70,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,4/1/2016,70,70,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,3/1/2016,66,66,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,2/1/2016,65,65,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,1/1/2016,63,63,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,12/1/2015,62,62,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,11/1/2015,60,60,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,10/1/2015,62,62,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,9/1/2015,62,63,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,8/1/2015,64,65,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,7/1/2015,66,67,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,6/1/2015,59,60,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,5/1/2015,55,56,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,4/1/2015,57,58,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,3/1/2015,61,62,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,2/1/2015,59,60,0,** Numbers may differ from published reports using final data. See Technical Notes.
South Dakota,1/1/2015,60,61,0,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,5/1/2020,2503,2563,0.2,* Underreported due to incomplete data.
Tennessee,4/1/2020,2345,2391,0.2,* Underreported due to incomplete data.
Tennessee,3/1/2020,2272,2313,0.2,* Underreported due to incomplete data.
Tennessee,2/1/2020,2201,2233,0.2,* Underreported due to incomplete data.
Tennessee,1/1/2020,2161,2182,0.2,* Underreported due to incomplete data.
Tennessee,12/1/2019,2138,2164,0.2,* Underreported due to incomplete data.
Tennessee,11/1/2019,2116,2162,0.2,* Underreported due to incomplete data.
Tennessee,10/1/2019,2081,2140,0.3,* Underreported due to incomplete data.
Tennessee,9/1/2019,2033,2096,0.3,* Underreported due to incomplete data.
Tennessee,8/1/2019,1999,2075,0.3,* Underreported due to incomplete data.
Tennessee,7/1/2019,1986,2069,0.4,* Underreported due to incomplete data.
Tennessee,6/1/2019,1965,2052,0.4,* Underreported due to incomplete data.
Tennessee,5/1/2019,1920,2010,0.4,* Underreported due to incomplete data.
Tennessee,4/1/2019,1903,1995,0.4,* Underreported due to incomplete data.
Tennessee,3/1/2019,1881,1977,0.4,* Underreported due to incomplete data.
Tennessee,2/1/2019,1861,1951,0.4,* Underreported due to incomplete data.
Tennessee,1/1/2019,1881,1964,0.4,* Underreported due to incomplete data.
Tennessee,12/1/2018,1837,1929,0.4,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,11/1/2018,1851,1933,0.4,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,10/1/2018,1837,1913,0.4,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,9/1/2018,1831,1904,0.4,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,8/1/2018,1835,1901,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,7/1/2018,1825,1888,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,6/1/2018,1810,1868,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,5/1/2018,1802,1858,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,4/1/2018,1787,1841,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,3/1/2018,1786,1839,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,2/1/2018,1792,1842,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,1/1/2018,1765,1813,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,12/1/2017,1783,1830,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,11/1/2017,1760,1807,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,10/1/2017,1768,1814,0.3,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,9/1/2017,1764,1803,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,8/1/2017,1736,1770,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,7/1/2017,1745,1775,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,6/1/2017,1758,1786,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,5/1/2017,1737,1763,0.2,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,4/1/2017,1724,1747,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
Tennessee,3/1/2017,1691,1714,0.1,** Numbers may differ from published reports using final data. See Technical Notes.
